n_people,window1,window2,window3,window4,room_size,date,time,ext_temperature,shutter1,shutter2,shutter3,shutter4,temperature,co2,pressure,brightness,humidity
5,0,1,0,0,25,2024-06-01,13:22:00,28.0,0.29999999999999966,0.7999999999999998,0.6499999999999997,0.4999999999999996,21.0,418.82294451987264,1.05,4.500000000000001,45.61
5,0,1,0,0,25,2024-06-01,13:23:00,28.0,0.29999999999999966,0.7999999999999998,0.6999999999999997,0.4999999999999996,21.0,515.9157129497619,1.05,4.500000000000001,30.64
5,0,1,0,0,25,2024-06-01,13:24:00,28.0,0.29999999999999966,0.7999999999999998,0.6999999999999997,0.4999999999999996,21.0,435.5399987359973,1.05,4.500000000000001,37.8
5,0,1,0,0,25,2024-06-01,13:25:00,28.0,0.29999999999999966,0.7999999999999998,0.6499999999999997,0.4999999999999996,21.0,501.6089694833309,1.05,4.500000000000001,44.38
5,0,1,0,0,25,2024-06-01,13:26:00,28.0,0.29999999999999966,0.8499999999999999,0.6999999999999997,0.4999999999999996,21.0,484.86723322614944,1.05,4.500000000000001,45.45
5,0,1,0,0,25,2024-06-01,13:27:00,28.0,0.29999999999999966,0.8499999999999999,0.6999999999999997,0.4999999999999996,21.0,539.3717075817531,1.05,4.500000000000001,42.3
5,0,1,0,0,25,2024-06-01,13:28:00,28.0,0.29999999999999966,0.7999999999999998,0.6999999999999997,0.4999999999999996,21.0,458.0983776962971,1.05,4.500000000000001,35.32
5,0,1,0,0,25,2024-06-01,13:29:00,28.0,0.29999999999999966,0.7999999999999998,0.6999999999999997,0.4999999999999996,21.0,409.9247783251661,1.05,4.500000000000001,45.54
5,0,1,0,0,25,2024-06-01,13:30:00,28.0,0.29999999999999966,0.7999999999999998,0.6499999999999997,0.4999999999999996,21.0,402.873322832688,1.05,4.500000000000001,31.55
5,0,1,0,0,25,2024-06-01,13:31:00,28.0,0.29999999999999966,0.7499999999999998,0.6499999999999997,0.4499999999999996,21.0,524.028784145913,1.05,4.500000000000001,41.6
5,0,1,0,0,25,2024-06-01,13:32:00,28.0,0.29999999999999966,0.7499999999999998,0.6499999999999997,0.4499999999999996,21.0,478.7103456492149,1.05,4.500000000000001,41.46
5,0,1,0,0,25,2024-06-01,13:33:00,28.0,0.29999999999999966,0.7499999999999998,0.6499999999999997,0.39999999999999963,21.0,516.2866077752424,1.05,4.500000000000001,32.99
5,0,1,0,0,25,2024-06-01,13:34:00,28.0,0.29999999999999966,0.7499999999999998,0.6499999999999997,0.39999999999999963,21.0,435.1638400017272,1.05,4.500000000000001,67.67
5,0,1,0,0,25,2024-06-01,13:35:00,28.0,0.29999999999999966,0.7499999999999998,0.6499999999999997,0.39999999999999963,21.0,451.76256182698506,1.05,4.500000000000001,43.8
5,0,1,0,0,25,2024-06-01,13:36:00,28.0,0.29999999999999966,0.7499999999999998,0.6499999999999997,0.39999999999999963,21.0,404.5155808316978,1.05,4.500000000000001,57.69
5,0,1,0,0,25,2024-06-01,13:37:00,28.0,0.34999999999999964,0.6999999999999997,0.6499999999999997,0.39999999999999963,21.0,544.2238486861169,1.05,4.500000000000001,39.28
5,0,1,0,0,25,2024-06-01,13:38:00,28.0,0.34999999999999964,0.6999999999999997,0.6499999999999997,0.39999999999999963,21.0,500.180186005122,1.05,4.500000000000001,47.02
4,0,1,0,0,25,2024-06-01,13:39:00,28.0,0.34999999999999964,0.6999999999999997,0.6499999999999997,0.39999999999999963,21.0,491.9846105311168,1.04,4.500000000000001,46.37
4,0,1,0,0,25,2024-06-01,13:40:00,28.0,0.34999999999999964,0.6999999999999997,0.6499999999999997,0.39999999999999963,21.0,411.8595688914887,1.04,4.500000000000001,58.77
4,0,1,0,0,25,2024-06-01,13:41:00,28.0,0.34999999999999964,0.6499999999999997,0.6499999999999997,0.34999999999999964,21.0,453.3756333470793,1.04,4.500000000000001,63.66
3,0,1,0,0,25,2024-06-01,13:42:00,28.0,0.34999999999999964,0.6499999999999997,0.6499999999999997,0.34999999999999964,21.0,421.0649971463374,1.03,4.500000000000001,60.24
3,0,1,0,0,25,2024-06-01,13:43:00,28.0,0.34999999999999964,0.6499999999999997,0.6499999999999997,0.34999999999999964,21.0,388.57947302318297,1.03,4.500000000000001,49.83
3,0,1,0,0,25,2024-06-01,13:44:00,28.0,0.34999999999999964,0.6499999999999997,0.6499999999999997,0.34999999999999964,21.0,436.32983115140667,1.03,4.500000000000001,58.19
3,0,1,0,0,25,2024-06-01,13:45:00,28.0,0.34999999999999964,0.6499999999999997,0.6499999999999997,0.34999999999999964,21.0,445.2445316610223,1.03,4.500000000000001,48.63
4,0,1,0,0,25,2024-06-01,13:46:00,28.0,0.34999999999999964,0.6499999999999997,0.6499999999999997,0.34999999999999964,21.0,486.1826141235205,1.04,4.500000000000001,34.78
4,0,1,0,0,25,2024-06-01,13:47:00,28.0,0.34999999999999964,0.6499999999999997,0.6499999999999997,0.34999999999999964,21.0,468.6880371127247,1.04,4.500000000000001,41.59
4,0,1,0,0,25,2024-06-01,13:48:00,28.0,0.34999999999999964,0.6999999999999997,0.6999999999999997,0.34999999999999964,21.0,413.2957615669945,1.04,4.500000000000001,45.41
4,0,1,0,0,25,2024-06-01,13:49:00,28.0,0.34999999999999964,0.6999999999999997,0.6999999999999997,0.34999999999999964,21.0,413.79392505267583,1.04,4.500000000000001,32.44
4,0,1,0,0,25,2024-06-01,13:50:00,28.0,0.34999999999999964,0.6999999999999997,0.6999999999999997,0.34999999999999964,21.0,495.60323845352457,1.04,4.500000000000001,56.45
4,0,1,0,0,25,2024-06-01,13:51:00,28.0,0.34999999999999964,0.6999999999999997,0.6999999999999997,0.34999999999999964,21.0,381.23413951228304,1.04,4.500000000000001,33.1
4,0,1,0,0,25,2024-06-01,13:52:00,28.0,0.34999999999999964,0.7499999999999998,0.7499999999999998,0.34999999999999964,21.0,465.9259967890573,1.04,4.500000000000001,60.62
4,0,1,0,0,25,2024-06-01,13:53:00,28.0,0.39999999999999963,0.6999999999999997,0.7499999999999998,0.34999999999999964,21.0,464.7495395066314,1.04,4.500000000000001,38.13
4,0,1,0,0,25,2024-06-01,13:54:00,28.0,0.39999999999999963,0.6999999999999997,0.7499999999999998,0.34999999999999964,21.0,454.7227449139757,1.04,4.500000000000001,38.74
4,0,1,0,0,25,2024-06-01,13:55:00,28.0,0.39999999999999963,0.6999999999999997,0.7499999999999998,0.34999999999999964,21.0,498.8130615304239,1.04,4.500000000000001,47.38
4,0,1,0,0,25,2024-06-01,13:56:00,28.0,0.34999999999999964,0.6999999999999997,0.7499999999999998,0.34999999999999964,21.0,417.425532291647,1.04,4.500000000000001,47.91
5,0,1,0,0,25,2024-06-01,13:57:00,28.0,0.34999999999999964,0.6999999999999997,0.7499999999999998,0.34999999999999964,21.0,450.9957795689873,1.05,4.500000000000001,37.61
5,0,1,0,0,25,2024-06-01,13:58:00,28.0,0.34999999999999964,0.6999999999999997,0.7499999999999998,0.39999999999999963,21.0,411.84091044198334,1.05,4.500000000000001,43.18
5,0,1,0,0,25,2024-06-01,13:59:00,28.0,0.34999999999999964,0.6999999999999997,0.7499999999999998,0.34999999999999964,21.0,466.4197204815606,1.05,4.500000000000001,38.89
5,0,1,0,0,25,2024-06-01,14:00:00,28.0,0.34999999999999964,0.6999999999999997,0.7499999999999998,0.29999999999999966,21.0,439.1572789352272,1.05,4.500000000000001,35.95
4,0,1,0,0,25,2024-06-01,14:01:00,28.0,0.34999999999999964,0.6999999999999997,0.7999999999999998,0.34999999999999964,21.0,421.2064042613173,1.04,4.500000000000001,51.89
4,0,1,0,0,25,2024-06-01,14:02:00,28.0,0.34999999999999964,0.6499999999999997,0.7499999999999998,0.34999999999999964,21.0,480.14861483067534,1.04,4.500000000000001,69.09
4,0,1,0,0,25,2024-06-01,14:03:00,28.0,0.34999999999999964,0.6999999999999997,0.7499999999999998,0.34999999999999964,21.0,492.2581416232995,1.04,4.500000000000001,59.76
5,0,1,0,0,25,2024-06-01,14:04:00,28.0,0.34999999999999964,0.6999999999999997,0.7499999999999998,0.34999999999999964,21.0,427.8599608007778,1.05,4.500000000000001,35.31
5,0,1,0,0,25,2024-06-01,14:05:00,28.0,0.39999999999999963,0.6999999999999997,0.7499999999999998,0.29999999999999966,21.0,455.8763397330199,1.05,4.500000000000001,56.71
5,0,1,0,0,25,2024-06-01,14:06:00,28.0,0.39999999999999963,0.6999999999999997,0.7499999999999998,0.29999999999999966,21.0,539.294584317309,1.05,4.500000000000001,55.28
4,0,1,0,0,25,2024-06-01,14:07:00,28.0,0.39999999999999963,0.6499999999999997,0.7499999999999998,0.29999999999999966,21.0,387.4170152827067,1.04,4.500000000000001,53.62
5,0,1,0,0,25,2024-06-01,14:08:00,28.0,0.39999999999999963,0.6999999999999997,0.7499999999999998,0.29999999999999966,21.0,413.8540792167068,1.05,4.500000000000001,65.92
5,0,1,0,0,25,2024-06-01,14:09:00,28.0,0.39999999999999963,0.6999999999999997,0.7499999999999998,0.29999999999999966,21.0,424.4186483809344,1.05,4.500000000000001,42.68
5,0,1,0,0,25,2024-06-01,14:10:00,28.0,0.39999999999999963,0.6999999999999997,0.6999999999999997,0.29999999999999966,21.0,489.2819251190312,1.05,4.500000000000001,30.28
4,0,1,0,0,25,2024-06-01,14:11:00,28.0,0.39999999999999963,0.6999999999999997,0.6999999999999997,0.24999999999999967,21.0,398.0566725207197,1.04,4.500000000000001,63.03
4,0,1,0,0,25,2024-06-01,14:12:00,28.0,0.39999999999999963,0.6999999999999997,0.6999999999999997,0.24999999999999967,21.0,496.169165774088,1.04,4.500000000000001,58.92
4,0,1,0,0,25,2024-06-01,14:13:00,28.0,0.39999999999999963,0.6499999999999997,0.6999999999999997,0.24999999999999967,21.0,433.6057432710225,1.04,4.500000000000001,40.08
4,0,1,0,0,25,2024-06-01,14:14:00,28.0,0.39999999999999963,0.6499999999999997,0.6499999999999997,0.24999999999999967,21.0,440.18215524202,1.04,4.500000000000001,47.88
4,0,1,0,0,25,2024-06-01,14:15:00,28.0,0.39999999999999963,0.6499999999999997,0.6499999999999997,0.29999999999999966,21.0,409.5990338966488,1.04,4.500000000000001,49.12
4,0,1,0,0,25,2024-06-01,14:16:00,28.0,0.39999999999999963,0.6999999999999997,0.6499999999999997,0.29999999999999966,21.0,436.515230292168,1.04,4.500000000000001,35.29
3,0,1,0,0,25,2024-06-01,14:17:00,28.0,0.39999999999999963,0.7499999999999998,0.6499999999999997,0.29999999999999966,21.0,419.57222693733104,1.03,4.500000000000001,67.03
3,0,1,0,0,25,2024-06-01,14:18:00,28.0,0.39999999999999963,0.7499999999999998,0.6499999999999997,0.29999999999999966,21.0,427.6059423258639,1.03,4.500000000000001,48.35
3,0,1,0,0,25,2024-06-01,14:19:00,28.0,0.34999999999999964,0.7499999999999998,0.6499999999999997,0.29999999999999966,21.0,427.84812744389217,1.03,4.500000000000001,69.7
2,0,1,0,0,25,2024-06-01,14:20:00,28.0,0.34999999999999964,0.7499999999999998,0.6499999999999997,0.29999999999999966,21.0,374.6734667616453,1.02,4.500000000000001,43.49
2,0,1,0,0,25,2024-06-01,14:21:00,28.0,0.34999999999999964,0.7499999999999998,0.6499999999999997,0.34999999999999964,21.0,394.26158649963145,1.02,4.500000000000001,60.77
2,0,1,0,0,25,2024-06-01,14:22:00,28.0,0.34999999999999964,0.7499999999999998,0.6499999999999997,0.34999999999999964,21.0,389.0444708383666,1.02,4.500000000000001,36.51
2,0,1,0,0,25,2024-06-01,14:23:00,28.0,0.29999999999999966,0.7499999999999998,0.6499999999999997,0.34999999999999964,21.0,385.4228868819175,1.02,4.500000000000001,58.49
2,0,1,0,0,25,2024-06-01,14:24:00,28.0,0.29999999999999966,0.7499999999999998,0.6999999999999997,0.34999999999999964,21.0,343.3363313008276,1.02,4.500000000000001,50.74
2,0,1,0,0,25,2024-06-01,14:25:00,28.0,0.24999999999999967,0.7499999999999998,0.6999999999999997,0.29999999999999966,21.0,340.4126777331789,1.02,4.500000000000001,55.0
2,0,1,0,0,25,2024-06-01,14:26:00,28.0,0.24999999999999967,0.7499999999999998,0.6999999999999997,0.24999999999999967,21.0,352.7468366317284,1.02,4.500000000000001,56.36
2,0,1,0,0,25,2024-06-01,14:27:00,28.0,0.24999999999999967,0.7499999999999998,0.7499999999999998,0.24999999999999967,21.0,379.81141563480713,1.02,4.500000000000001,44.91
2,0,1,0,0,25,2024-06-01,14:28:00,28.0,0.24999999999999967,0.7499999999999998,0.6999999999999997,0.24999999999999967,21.0,364.6718493329528,1.02,4.500000000000001,50.09
2,0,1,0,0,25,2024-06-01,14:29:00,28.0,0.19999999999999968,0.7499999999999998,0.6999999999999997,0.24999999999999967,21.0,364.1443755579587,1.02,4.500000000000001,69.31
3,0,1,0,0,25,2024-06-01,14:30:00,28.0,0.19999999999999968,0.7499999999999998,0.6999999999999997,0.24999999999999967,21.0,439.6128199406653,1.03,4.500000000000001,56.62
3,0,1,0,0,25,2024-06-01,14:31:00,28.0,0.19999999999999968,0.7499999999999998,0.6999999999999997,0.19999999999999968,21.0,440.6006563318655,1.03,4.500000000000001,63.71
3,0,1,0,0,25,2024-06-01,14:32:00,28.0,0.19999999999999968,0.7499999999999998,0.7499999999999998,0.19999999999999968,21.0,441.8257737648227,1.03,4.500000000000001,59.24
3,0,1,0,0,25,2024-06-01,14:33:00,28.0,0.19999999999999968,0.7499999999999998,0.6999999999999997,0.19999999999999968,21.0,388.24902688635245,1.03,4.500000000000001,43.59
3,0,1,0,0,25,2024-06-01,14:34:00,28.0,0.19999999999999968,0.7499999999999998,0.6999999999999997,0.19999999999999968,21.0,422.1950231465336,1.03,4.500000000000001,30.12
2,0,1,0,0,25,2024-06-01,14:35:00,28.0,0.24999999999999967,0.7499999999999998,0.6999999999999997,0.1499999999999997,21.0,356.29799087646217,1.02,4.500000000000001,48.57
2,0,1,0,0,25,2024-06-01,14:36:00,28.0,0.29999999999999966,0.6999999999999997,0.6999999999999997,0.19999999999999968,21.0,351.436589984467,1.02,4.500000000000001,53.31
2,0,1,0,0,25,2024-06-01,14:37:00,28.0,0.29999999999999966,0.6999999999999997,0.6999999999999997,0.19999999999999968,21.0,351.07794744084214,1.02,4.500000000000001,63.05
2,0,1,0,0,25,2024-06-01,14:38:00,28.0,0.29999999999999966,0.6999999999999997,0.6999999999999997,0.24999999999999967,21.0,360.52645725181566,1.02,4.500000000000001,35.06
1,0,1,0,0,25,2024-06-01,14:39:00,28.0,0.29999999999999966,0.6499999999999997,0.6999999999999997,0.24999999999999967,21.0,332.89872859339465,1.01,4.500000000000001,56.41
1,0,1,0,0,25,2024-06-01,14:40:00,28.0,0.29999999999999966,0.6499999999999997,0.6999999999999997,0.29999999999999966,21.0,344.928475131652,1.01,4.500000000000001,40.85
1,0,1,0,0,25,2024-06-01,14:41:00,28.0,0.24999999999999967,0.6999999999999997,0.6999999999999997,0.29999999999999966,21.0,323.5967328041814,1.01,4.500000000000001,37.3
1,0,1,0,0,25,2024-06-01,14:42:00,28.0,0.19999999999999968,0.7499999999999998,0.6999999999999997,0.34999999999999964,21.0,342.04777542184684,1.01,4.500000000000001,57.5
1,0,1,0,0,25,2024-06-01,14:43:00,28.0,0.24999999999999967,0.7499999999999998,0.6999999999999997,0.29999999999999966,21.0,335.9436474256792,1.0,4.500000000000001,34.04
1,0,1,0,0,25,2024-06-01,14:44:00,28.0,0.24999999999999967,0.6999999999999997,0.6999999999999997,0.29999999999999966,21.0,328.63836028027976,1.0,4.500000000000001,31.97
1,0,1,0,0,25,2024-06-01,14:45:00,28.0,0.24999999999999967,0.6999999999999997,0.6999999999999997,0.34999999999999964,21.0,334.7845875359848,1.0,4.500000000000001,41.09
1,0,1,0,0,25,2024-06-01,14:46:00,28.0,0.24999999999999967,0.6999999999999997,0.6999999999999997,0.34999999999999964,21.0,328.9982620933107,1.0,4.500000000000001,34.26
1,0,1,0,0,25,2024-06-01,14:47:00,28.0,0.24999999999999967,0.7499999999999998,0.6999999999999997,0.29999999999999966,21.0,337.8824586571492,1.0,4.500000000000001,40.98
1,0,1,0,0,25,2024-06-01,14:48:00,28.0,0.29999999999999966,0.7499999999999998,0.6999999999999997,0.29999999999999966,21.0,333.0153176856573,1.0,4.500000000000001,49.13
1,0,1,0,0,25,2024-06-01,14:49:00,28.0,0.29999999999999966,0.7499999999999998,0.7499999999999998,0.34999999999999964,21.0,324.93216587236634,0.99,4.500000000000001,49.1
1,0,1,0,0,25,2024-06-01,14:50:00,28.0,0.24999999999999967,0.7499999999999998,0.7499999999999998,0.34999999999999964,21.0,323.4974922366709,0.99,4.500000000000001,51.13
1,0,1,0,0,25,2024-06-01,14:51:00,28.0,0.24999999999999967,0.7999999999999998,0.7499999999999998,0.34999999999999964,21.0,336.4008704621639,0.99,4.500000000000001,32.32
1,0,1,0,0,25,2024-06-01,14:52:00,28.0,0.24999999999999967,0.7999999999999998,0.7499999999999998,0.34999999999999964,21.0,347.0723909985831,0.99,4.500000000000001,58.37
1,0,1,0,0,25,2024-06-01,14:53:00,28.0,0.19999999999999968,0.7999999999999998,0.7999999999999998,0.29999999999999966,21.0,330.3187305967306,0.99,4.500000000000001,35.93
1,0,1,0,0,25,2024-06-01,14:54:00,28.0,0.19999999999999968,0.7999999999999998,0.7999999999999998,0.29999999999999966,21.0,341.9900032166787,0.99,4.500000000000001,40.11
1,0,1,0,0,25,2024-06-01,14:55:00,28.0,0.19999999999999968,0.7999999999999998,0.7999999999999998,0.24999999999999967,21.0,339.759840648193,0.99,4.500000000000001,43.03
1,0,1,0,0,25,2024-06-01,14:56:00,28.0,0.19999999999999968,0.7999999999999998,0.7999999999999998,0.24999999999999967,21.0,347.94664742928444,0.99,4.500000000000001,64.61
1,0,1,0,0,25,2024-06-01,14:57:00,28.0,0.19999999999999968,0.7999999999999998,0.7999999999999998,0.29999999999999966,21.0,344.62943051897423,0.99,4.500000000000001,50.27
1,0,1,0,0,25,2024-06-01,14:58:00,28.0,0.19999999999999968,0.8499999999999999,0.7499999999999998,0.29999999999999966,21.0,336.9981577671639,0.99,4.500000000000001,52.64
1,0,1,0,0,25,2024-06-01,14:59:00,28.0,0.19999999999999968,0.8999999999999999,0.7499999999999998,0.29999999999999966,21.0,339.71091494702324,0.98,4.500000000000001,52.51
1,0,1,0,0,25,2024-06-01,15:00:00,28.0,0.1499999999999997,0.8999999999999999,0.7499999999999998,0.24999999999999967,21.0,346.95159399752106,0.97,4.500000000000001,44.01
1,0,1,0,0,25,2024-06-01,15:01:00,28.0,0.1499999999999997,0.8999999999999999,0.7499999999999998,0.24999999999999967,21.0,331.9855635376081,0.97,4.500000000000001,40.92
1,0,1,0,0,25,2024-06-01,15:02:00,28.0,0.1499999999999997,0.8999999999999999,0.7499999999999998,0.24999999999999967,21.0,329.80384117573334,0.96,4.500000000000001,44.64
1,0,1,0,0,25,2024-06-01,15:03:00,28.0,0.1499999999999997,0.8499999999999999,0.7499999999999998,0.24999999999999967,21.0,320.32433250905586,0.96,4.500000000000001,45.02
1,0,1,0,0,25,2024-06-01,15:04:00,28.0,0.1,0.8499999999999999,0.7499999999999998,0.24999999999999967,21.0,344.796532225744,0.96,4.500000000000001,32.02
1,0,1,0,0,25,2024-06-01,15:05:00,28.0,0.1,0.8499999999999999,0.7499999999999998,0.24999999999999967,21.0,344.0294210121009,0.96,4.500000000000001,51.56
1,0,1,0,0,25,2024-06-01,15:06:00,28.0,0.1,0.8499999999999999,0.7499999999999998,0.24999999999999967,21.0,323.1336355430045,0.96,4.500000000000001,65.18
1,0,1,0,0,25,2024-06-01,15:07:00,28.0,0.1,0.8499999999999999,0.7499999999999998,0.24999999999999967,21.0,337.30572143398103,0.96,4.500000000000001,53.14
1,0,1,0,0,25,2024-06-01,15:08:00,28.0,0.1,0.8499999999999999,0.7499999999999998,0.24999999999999967,21.0,333.91945094500664,0.96,4.500000000000001,57.0
1,0,1,0,0,25,2024-06-01,15:09:00,28.0,0.1,0.8499999999999999,0.7499999999999998,0.24999999999999967,21.0,323.56127286527334,0.96,4.500000000000001,61.12
1,0,1,0,0,25,2024-06-01,15:10:00,28.0,0.1,0.8499999999999999,0.7499999999999998,0.24999999999999967,21.0,349.4170468118217,0.96,4.500000000000001,53.41
1,0,1,0,0,25,2024-06-01,15:11:00,28.0,0.1,0.8499999999999999,0.7499999999999998,0.24999999999999967,21.0,326.44087662390064,0.96,4.500000000000001,68.61
1,0,1,0,0,25,2024-06-01,15:12:00,28.0,0.15000000000000002,0.8499999999999999,0.7499999999999998,0.24999999999999967,21.0,322.01702540271685,0.96,4.500000000000001,49.05
1,0,1,0,0,25,2024-06-01,15:13:00,28.0,0.15000000000000002,0.8499999999999999,0.7499999999999998,0.24999999999999967,21.0,337.8454213850573,0.96,4.500000000000001,52.56
1,0,1,0,0,25,2024-06-01,15:14:00,28.0,0.15000000000000002,0.8499999999999999,0.7499999999999998,0.24999999999999967,21.0,342.166000313991,0.96,4.500000000000001,61.73
1,0,1,0,0,25,2024-06-01,15:15:00,28.0,0.15000000000000002,0.8499999999999999,0.7499999999999998,0.24999999999999967,21.0,320.97330338141563,0.96,4.500000000000001,34.59
1,0,1,0,0,25,2024-06-01,15:16:00,28.0,0.15000000000000002,0.8499999999999999,0.7999999999999998,0.24999999999999967,21.0,339.76152916181064,0.96,4.500000000000001,50.83
1,0,1,0,0,25,2024-06-01,15:17:00,28.0,0.15000000000000002,0.8499999999999999,0.7999999999999998,0.24999999999999967,21.0,335.96875627854365,0.96,4.500000000000001,58.53
2,0,1,0,0,25,2024-06-01,15:18:00,28.0,0.15000000000000002,0.8499999999999999,0.7999999999999998,0.24999999999999967,21.0,346.1959005325029,0.97,4.500000000000001,46.83
2,0,1,0,0,25,2024-06-01,15:19:00,28.0,0.2,0.8499999999999999,0.7999999999999998,0.24999999999999967,21.0,350.3514326167817,0.97,4.500000000000001,36.81
2,0,1,0,0,25,2024-06-01,15:20:00,28.0,0.25,0.8499999999999999,0.7499999999999998,0.24999999999999967,21.0,374.0784578389648,0.97,4.500000000000001,38.64
2,0,1,0,0,25,2024-06-01,15:21:00,28.0,0.25,0.8499999999999999,0.7499999999999998,0.24999999999999967,21.0,357.7814568107973,0.97,4.500000000000001,60.94
2,0,1,0,0,25,2024-06-01,15:22:00,28.0,0.25,0.8499999999999999,0.7499999999999998,0.19999999999999968,21.0,396.298943719079,0.97,4.500000000000001,52.67
2,0,1,0,0,25,2024-06-01,15:23:00,28.0,0.25,0.8499999999999999,0.7499999999999998,0.19999999999999968,21.0,389.12441376904303,0.97,4.500000000000001,52.13
